player_id,year,voted_by,ballots_cast,votes_needed,votes_received,inducted,category,needed_note    
bunniji01,1983,BBWAA,374,281,138,0,Player,
kuennha01,1983,BBWAA,374,281,77,0,Player,
willsma01,1983,BBWAA,374,281,77,0,Player,
olivato01,1983,BBWAA,374,281,75,0,Player,
marisro01,1983,BBWAA,374,281,69,0,Player,
cepedor01,1983,BBWAA,374,281,59,0,Player,
mazerbi01,1983,BBWAA,374,281,48,0,Player,
burdele01,1983,BBWAA,374,281,43,0,Player,
facero01,1983,BBWAA,374,281,32,0,Player,
howarel01,1983,BBWAA,374,281,32,0,Player,
larsedo01,1983,BBWAA,374,281,22,0,Player,
torrejo01,1983,BBWAA,374,281,20,0,Player,
munsoth01,1983,BBWAA,374,281,18,0,Player,
allendi01,1983,BBWAA,374,281,14,0,Player,
pinsova01,1983,BBWAA,374,281,12,0,Player,
perryji01,1983,BBWAA,374,281,7,0,Player,
powelbo01,1983,BBWAA,374,281,5,0,Player,
sadecra01,1983,BBWAA,374,281,2,0,Player,
giustda01,1983,BBWAA,374,281,1,0,Player,
helmsto01,1983,BBWAA,374,281,1,0,Player,
millafe01,1983,BBWAA,374,281,1,0,Player,
cuellmi01,1983,BBWAA,374,281,0,0,Player,
dierkla01,1983,BBWAA,374,281,0,0,Player,
dobsopa01,1983,BBWAA,374,281,0,0,Player,
downial01,1983,BBWAA,374,281,0,0,Player,
hoernjo01,1983,BBWAA,374,281,0,0,Player,
hundlra01,1983,BBWAA,374,281,0,0,Player,
mayca01,1983,BBWAA,374,281,0,0,Player,
mcmulke01,1983,BBWAA,374,281,0,0,Player,
meltobi01,1983,BBWAA,374,281,0,0,Player,
nolanga01,1983,BBWAA,374,281,0,0,Player,
raderdo02,1983,BBWAA,374,281,0,0,Player,
rojasco01,1983,BBWAA,374,281,0,0,Player,
seguidi01,1983,BBWAA,374,281,0,0,Player,
singebi01,1983,BBWAA,374,281,0,0,Player,
wynnji01,1983,BBWAA,374,281,0,0,Player,
alstowa01,1983,Veterans,,,,1,Manager,
kellge01,1983,Veterans,,,,1,Player,
aparilu01,1984,BBWAA,403,303,341,1,Player,
killeha01,1984,BBWAA,403,303,335,1,Player,
drysddo01,1984,BBWAA,403,303,316,1,Player,
wilheho01,1984,BBWAA,403,303,290,0,Player,
foxne01,1984,BBWAA,403,303,246,0,Player,
willibi01,1984,BBWAA,403,303,202,0,Player,
bunniji01,1984,BBWAA,403,303,201,0,Player,
cepedor01,1984,BBWAA,403,303,124,0,Player,
olivato01,1984,BBWAA,403,303,124,0,Player,
marisro01,1984,BBWAA,403,303,107,0,Player,
kuennha01,1984,BBWAA,403,303,106,0,Player,
willsma01,1984,BBWAA,403,303,104,0,Player,
burdele01,1984,BBWAA,403,303,97,0,Player,
mazerbi01,1984,BBWAA,403,303,74,0,Player,
facero01,1984,BBWAA,403,303,65,0,Player,
howarel01,1984,BBWAA,403,303,45,0,Player,
torrejo01,1984,BBWAA,403,303,45,0,Player,
munsoth01,1984,BBWAA,403,303,29,0,Player,
larsedo01,1984,BBWAA,403,303,25,0,Player,
woodwi01,1984,BBWAA,403,303,14,0,Player,
fregoji01,1984,BBWAA,403,303,4,0,Player,
boutoji01,1984,BBWAA,403,303,3,0,Player,
johnsda02,1984,BBWAA,403,303,3,0,Player,
stanlmi01,1984,BBWAA,403,303,2,0,Player,
bailebo01,1984,BBWAA,403,303,1,0,Player,
brilene01,1984,BBWAA,403,303,1,0,Player,
carrocl02,1984,BBWAA,403,303,1,0,Player,
colboji01,1984,BBWAA,403,303,0,0,Player,
fairlro01,1984,BBWAA,403,303,0,0,Player,
ferreri01,1984,Veterans,,,,1,Player,
reesepe01,1984,Veterans,,,,1,Player,
wilheho01,1985,BBWAA,395,297,331,1,Player,
brocklo01,1985,BBWAA,395,297,315,1,Player,
foxne01,1985,BBWAA,395,297,295,0,Player,
willibi01,1985,BBWAA,395,297,252,0,Player,
bunniji01,1985,BBWAA,395,297,214,0,Player,
hunteca01,1985,BBWAA,395,297,212,0,Player,
marisro01,1985,BBWAA,395,297,128,0,Player,
kuennha01,1985,BBWAA,395,297,125,0,Player,
cepedor01,1985,BBWAA,395,297,114,0,Player,
olivato01,1985,BBWAA,395,297,114,0,Player,
willsma01,1985,BBWAA,395,297,93,0,Player,
mazerbi01,1985,BBWAA,395,297,87,0,Player,
burdele01,1985,BBWAA,395,297,82,0,Player,
lolicmi01,1985,BBWAA,395,297,78,0,Player,
boyerke01,1985,BBWAA,395,297,68,0,Player,
facero01,1985,BBWAA,395,297,62,0,Player,
howarel01,1985,BBWAA,395,297,54,0,Player,
santoro01,1985,BBWAA,395,297,53,0,Player,
torrejo01,1985,BBWAA,395,297,44,0,Player,
larsedo01,1985,BBWAA,395,297,32,0,Player,
munsoth01,1985,BBWAA,395,297,32,0,Player,
allendi01,1985,BBWAA,395,297,28,0,Player,
floodcu01,1985,BBWAA,395,297,28,0,Player,
pinsova01,1985,BBWAA,395,297,19,0,Player,
woodwi01,1985,BBWAA,395,297,16,0,Player,
haddiha01,1985,BBWAA,395,297,15,0,Player,
mcnalda01,1985,BBWAA,395,297,7,0,Player,
holtzke01,1985,BBWAA,395,297,4,0,Player,
fairlro01,1985,BBWAA,395,297,3,0,Player,
lonboji01,1985,BBWAA,395,297,3,0,Player,
messean01,1985,BBWAA,395,297,3,0,Player,
kessido01,1985,BBWAA,395,297,2,0,Player,
mclaide01,1985,BBWAA,395,297,2,0,Player,
alouje01,1985,BBWAA,395,297,1,0,Player,
cartyri01,1985,BBWAA,395,297,1,0,Player,
ellisdo01,1985,BBWAA,395,297,1,0,Player,
carrocl02,1985,BBWAA,395,297,0,0,Player,
kraneed01,1985,BBWAA,395,297,0,0,Player,
scottge02,1985,BBWAA,395,297,0,0,Player,
tolanbo01,1985,BBWAA,395,297,0,0,Player,
whitero01,1985,BBWAA,395,297,0,0,Player,
slaugen01,1985,Veterans,,,,1,Player,
vaughar01,1985,Veterans,,,,1,Player,
mccovwi01,1986,BBWAA,425,319,346,1,Player,
willibi01,1986,BBWAA,425,319,315,0,Player,
hunteca01,1986,BBWAA,425,319,289,0,Player,
bunniji01,1986,BBWAA,425,319,279,0,Player,
marisro01,1986,BBWAA,425,319,177,0,Player,
olivato01,1986,BBWAA,425,319,154,0,Player,
cepedor01,1986,BBWAA,425,319,152,0,Player,
kuennha01,1986,BBWAA,425,319,144,0,Player,
willsma01,1986,BBWAA,425,319,124,0,Player,
mazerbi01,1986,BBWAA,425,319,100,0,Player,
burdele01,1986,BBWAA,425,319,96,0,Player,
boyerke01,1986,BBWAA,425,319,95,0,Player,
minosmi01,1986,BBWAA,425,319,89,0,Player,
lolicmi01,1986,BBWAA,425,319,86,0,Player,
facero01,1986,BBWAA,425,319,74,0,Player,
santoro01,1986,BBWAA,425,319,64,0,Player,
torrejo01,1986,BBWAA,425,319,60,0,Player,
howarel01,1986,BBWAA,425,319,51,0,Player,
floodcu01,1986,BBWAA,425,319,45,0,Player,
pinsova01,1986,BBWAA,425,319,43,0,Player,
allendi01,1986,BBWAA,425,319,41,0,Player,
munsoth01,1986,BBWAA,425,319,35,0,Player,
larsedo01,1986,BBWAA,425,319,33,0,Player,
woodwi01,1986,BBWAA,425,319,23,0,Player,
mccarti01,1986,BBWAA,425,319,16,0,Player,
mcnalda01,1986,BBWAA,425,319,12,0,Player,
hillejo01,1986,BBWAA,425,319,11,0,Player,
blairpa01,1986,BBWAA,425,319,8,0,Player,
richajr01,1986,BBWAA,425,319,7,0,Player,
holtzke01,1986,BBWAA,425,319,5,0,Player,
hortowi01,1986,BBWAA,425,319,4,0,Player,
lonboji01,1986,BBWAA,425,319,3,0,Player,
messean01,1986,BBWAA,425,319,3,0,Player,
cashda01,1986,BBWAA,425,319,2,0,Player,
sanguma01,1986,BBWAA,425,319,2,0,Player,
billija01,1986,BBWAA,425,319,1,0,Player,
cardejo02,1986,BBWAA,425,319,1,0,Player,
harrebu01,1986,BBWAA,425,319,1,0,Player,
scottge02,1986,BBWAA,425,319,1,0,Player,
davalvi01,1986,BBWAA,425,319,0,0,Player,
knowlda01,1986,BBWAA,425,319,0,0,Player,
doerrbo01,1986,Veterans,,,,1,Player,
lombaer01,1986,Veterans,,,,1,Player,
willibi01,1987,BBWAA,413,310,354,1,Player,
hunteca01,1987,BBWAA,413,310,315,1,Player,
bunniji01,1987,BBWAA,413,310,289,0,Player,
cepedor01,1987,BBWAA,413,310,179,0,Player,
marisro01,1987,BBWAA,413,310,176,0,Player,
olivato01,1987,BBWAA,413,310,160,0,Player,
kuennha01,1987,BBWAA,413,310,144,0,Player,
mazerbi01,1987,BBWAA,413,310,125,0,Player,
willsma01,1987,BBWAA,413,310,113,0,Player,
boyerke01,1987,BBWAA,413,310,96,0,Player,
burdele01,1987,BBWAA,413,310,96,0,Player,
lolicmi01,1987,BBWAA,413,310,84,0,Player,
minosmi01,1987,BBWAA,413,310,82,0,Player,
facero01,1987,BBWAA,413,310,78,0,Player,
santoro01,1987,BBWAA,413,310,78,0,Player,
allendi01,1987,BBWAA,413,310,55,0,Player,
floodcu01,1987,BBWAA,413,310,50,0,Player,
pinsova01,1987,BBWAA,413,310,48,0,Player,
torrejo01,1987,BBWAA,413,310,47,0,Player,
howarel01,1987,BBWAA,413,310,44,0,Player,
larsedo01,1987,BBWAA,413,310,30,0,Player,
munsoth01,1987,BBWAA,413,310,28,0,Player,
woodwi01,1987,BBWAA,413,310,26,0,Player,
bondsbo01,1987,BBWAA,413,310,24,0,Player,
marshmi01,1987,BBWAA,413,310,6,0,Player,
bandosa01,1987,BBWAA,413,310,3,0,Player,
groteje01,1987,BBWAA,413,310,0,0,Player,
stonest01,1987,BBWAA,413,310,0,0,Player,
dandrra99,1987,Veterans,,,,1,Player,
stargwi01,1988,BBWAA,427,321,352,1,Player,
bunniji01,1988,BBWAA,427,321,317,0,Player,
olivato01,1988,BBWAA,427,321,202,0,Player,
cepedor01,1988,BBWAA,427,321,199,0,Player,
marisro01,1988,BBWAA,427,321,184,0,Player,
kuennha01,1988,BBWAA,427,321,168,0,Player,
mazerbi01,1988,BBWAA,427,321,143,0,Player,
tiantlu01,1988,BBWAA,427,321,132,0,Player,
willsma01,1988,BBWAA,427,321,127,0,Player,
boyerke01,1988,BBWAA,427,321,109,0,Player,
lolicmi01,1988,BBWAA,427,321,109,0,Player,
santoro01,1988,BBWAA,427,321,108,0,Player,
minosmi01,1988,BBWAA,427,321,90,0,Player,
facero01,1988,BBWAA,427,321,79,0,Player,
pinsova01,1988,BBWAA,427,321,67,0,Player,
torrejo01,1988,BBWAA,427,321,60,0,Player,
lylesp01,1988,BBWAA,427,321,56,0,Player,
howarel01,1988,BBWAA,427,321,53,0,Player,
allendi01,1988,BBWAA,427,321,52,0,Player,
floodcu01,1988,BBWAA,427,321,48,0,Player,
munsoth01,1988,BBWAA,427,321,32,0,Player,
larsedo01,1988,BBWAA,427,321,31,0,Player,
woodwi01,1988,BBWAA,427,321,30,0,Player,
bondsbo01,1988,BBWAA,427,321,27,0,Player,
motama01,1988,BBWAA,427,321,18,0,Player,
belanma01,1988,BBWAA,427,321,16,0,Player,
leebi03,1988,BBWAA,427,321,3,0,Player,
mayle01,1988,BBWAA,427,321,3,0,Player,
smithre06,1988,BBWAA,427,321,3,0,Player,
hraboal01,1988,BBWAA,427,321,1,0,Player,
bahnsst01,1988,BBWAA,427,321,0,0,Player,
grimsro02,1988,BBWAA,427,321,0,0,Player,
hislela01,1988,BBWAA,427,321,0,0,Player,
jacksgr01,1988,BBWAA,427,321,0,0,Player,
jonesra01,1988,BBWAA,427,321,0,0,Player,
maybejo01,1988,BBWAA,427,321,0,0,Player,
mcgloly01,1988,BBWAA,427,321,0,0,Player,
medicdo01,1988,BBWAA,427,321,0,0,Player,
milnejo01,1988,BBWAA,427,321,0,0,Player,
montawi01,1988,BBWAA,427,321,0,0,Player,
rudijo01,1988,BBWAA,427,321,0,0,Player,
spencji01,1988,BBWAA,427,321,0,0,Player,
unserde01,1988,BBWAA,427,321,0,0,Player,
wiseri01,1988,BBWAA,427,321,0,0,Player,
benchjo01,1989,BBWAA,447,336,431,1,Player,
yastrca01,1989,BBWAA,447,336,423,1,Player,
perryga01,1989,BBWAA,447,336,304,0,Player,
bunniji01,1989,BBWAA,447,336,283,0,Player,
jenkife01,1989,BBWAA,447,336,234,0,Player,
cepedor01,1989,BBWAA,447,336,176,0,Player,
olivato01,1989,BBWAA,447,336,135,0,Player,
mazerbi01,1989,BBWAA,447,336,134,0,Player,
kuennha01,1989,BBWAA,447,336,115,0,Player,
willsma01,1989,BBWAA,447,336,95,0,Player,
kaatji01,1989,BBWAA,447,336,87,0,Player,
santoro01,1989,BBWAA,447,336,75,0,Player,
boyerke01,1989,BBWAA,447,336,62,0,Player,
minosmi01,1989,BBWAA,447,336,59,0,Player,
facero01,1989,BBWAA,447,336,47,0,Player,
lolicmi01,1989,BBWAA,447,336,47,0,Player,
tiantlu01,1989,BBWAA,447,336,47,0,Player,
torrejo01,1989,BBWAA,447,336,40,0,Player,
allendi01,1989,BBWAA,447,336,35,0,Player,
pinsova01,1989,BBWAA,447,336,33,0,Player,
munsoth01,1989,BBWAA,447,336,31,0,Player,
bondsbo01,1989,BBWAA,447,336,29,0,Player,
floodcu01,1989,BBWAA,447,336,27,0,Player,
lylesp01,1989,BBWAA,447,336,25,0,Player,
campabe01,1989,BBWAA,447,336,14,0,Player,
woodwi01,1989,BBWAA,447,336,14,0,Player,
motama01,1989,BBWAA,447,336,9,0,Player,
murcebo01,1989,BBWAA,447,336,3,0,Player,
moneydo01,1989,BBWAA,447,336,1,0,Player,
tenacge01,1989,BBWAA,447,336,1,0,Player,
barrji01,1989,BBWAA,447,336,0,0,Player,
crowlte01,1989,BBWAA,447,336,0,0,Player,
fergujo01,1989,BBWAA,447,336,0,0,Player,
frymawo01,1989,BBWAA,447,336,0,0,Player,
geronce01,1989,BBWAA,447,336,0,0,Player,
goltzda01,1989,BBWAA,447,336,0,0,Player,
matlajo01,1989,BBWAA,447,336,0,0,Player,
mayru01,1989,BBWAA,447,336,0,0,Player,
mcbriba01,1989,BBWAA,447,336,0,0,Player,
robinbi02,1989,BBWAA,447,336,0,0,Player,
ziskri01,1989,BBWAA,447,336,0,0,Player,
barlial99,1989,Veterans,,,,1,Umpire,
schoere01,1989,Veterans,,,,1,Player,
palmeji01,1990,BBWAA,444,333,411,1,Player,
morgajo02,1990,BBWAA,444,333,363,1,Player,
perryga01,1990,BBWAA,444,333,320,0,Player,
jenkife01,1990,BBWAA,444,333,296,0,Player,
bunniji01,1990,BBWAA,444,333,257,0,Player,
cepedor01,1990,BBWAA,444,333,211,0,Player,
olivato01,1990,BBWAA,444,333,142,0,Player,
mazerbi01,1990,BBWAA,444,333,131,0,Player,
kuennha01,1990,BBWAA,444,333,107,0,Player,
santoro01,1990,BBWAA,444,333,96,0,Player,
willsma01,1990,BBWAA,444,333,95,0,Player,
kaatji01,1990,BBWAA,444,333,79,0,Player,
boyerke01,1990,BBWAA,444,333,78,0,Player,
allendi01,1990,BBWAA,444,333,58,0,Player,
torrejo01,1990,BBWAA,444,333,55,0,Player,
minosmi01,1990,BBWAA,444,333,51,0,Player,
facero01,1990,BBWAA,444,333,50,0,Player,
tiantlu01,1990,BBWAA,444,333,42,0,Player,
pinsova01,1990,BBWAA,444,333,36,0,Player,
floodcu01,1990,BBWAA,444,333,35,0,Player,
munsoth01,1990,BBWAA,444,333,33,0,Player,
bondsbo01,1990,BBWAA,444,333,30,0,Player,
lolicmi01,1990,BBWAA,444,333,27,0,Player,
lylesp01,1990,BBWAA,444,333,25,0,Player,
mcgratu01,1990,BBWAA,444,333,6,0,Player,
dentbu01,1990,BBWAA,444,333,3,0,Player,
watsobo01,1990,BBWAA,444,333,3,0,Player,
mondari01,1990,BBWAA,444,333,2,0,Player,
pinielo01,1990,BBWAA,444,333,2,0,Player,
rivermi01,1990,BBWAA,444,333,2,0,Player,
bibbyji01,1990,BBWAA,444,333,1,0,Player,
luzingr01,1990,BBWAA,444,333,1,0,Player,
remyje01,1990,BBWAA,444,333,1,0,Player,
torremi01,1990,BBWAA,444,333,1,0,Player,
caldwmi01,1990,BBWAA,444,333,0,0,Player,
howelro02,1990,BBWAA,444,333,0,0,Player,
moraljo01,1990,BBWAA,444,333,0,0,Player,
otisam01,1990,BBWAA,444,333,0,0,Player,
scottto01,1990,BBWAA,444,333,0,0,Player,
singlke01,1990,BBWAA,444,333,0,0,Player,
splitpa01,1990,BBWAA,444,333,0,0,Player,
stearjo01,1990,BBWAA,444,333,0,0,Player,
summech01,1990,BBWAA,444,333,0,0,Player,
tidrodi01,1990,BBWAA,444,333,0,0,Player,
carewro01,1991,BBWAA,443,333,401,1,Player,
perryga01,1991,BBWAA,443,333,342,1,Player,
jenkife01,1991,BBWAA,443,333,334,1,Player,
fingero01,1991,BBWAA,443,333,291,0,Player,
bunniji01,1991,BBWAA,443,333,282,0,Player,
cepedor01,1991,BBWAA,443,333,192,0,Player,
olivato01,1991,BBWAA,443,333,160,0,Player,
mazerbi01,1991,BBWAA,443,333,142,0,Player,
santoro01,1991,BBWAA,443,333,116,0,Player,
kuennha01,1991,BBWAA,443,333,100,0,Player,
kaatji01,1991,BBWAA,443,333,62,0,Player,
willsma01,1991,BBWAA,443,333,61,0,Player,
allendi01,1991,BBWAA,443,333,59,0,Player,
boyerke01,1991,BBWAA,443,333,58,0,Player,
torrejo01,1991,BBWAA,443,333,41,0,Player,
bondsbo01,1991,BBWAA,443,333,39,0,Player,
minosmi01,1991,BBWAA,443,333,38,0,Player,
lolicmi01,1991,BBWAA,443,333,33,0,Player,
tiantlu01,1991,BBWAA,443,333,32,0,Player,
pinsova01,1991,BBWAA,443,333,30,0,Player,
munsoth01,1991,BBWAA,443,333,28,0,Player,
staubru01,1991,BBWAA,443,333,28,0,Player,
floodcu01,1991,BBWAA,443,333,23,0,Player,
oliveal01,1991,BBWAA,443,333,19,0,Player,
lylesp01,1991,BBWAA,443,333,15,0,Player,
bowala01,1991,BBWAA,443,333,11,0,Player,
koosmje01,1991,BBWAA,443,333,4,0,Player,
burroje01,1991,BBWAA,443,333,1,0,Player,
hargrmi01,1991,BBWAA,443,333,1,0,Player,
hebneri01,1991,BBWAA,443,333,1,0,Player,
hootobu01,1991,BBWAA,443,333,1,0,Player,
jorgemi01,1991,BBWAA,443,333,1,0,Player,
lowenjo01,1991,BBWAA,443,333,1,0,Player,
valenel01,1991,BBWAA,443,333,1,0,Player,
bailobo01,1991,BBWAA,443,333,0,0,Player,
bumbral01,1991,BBWAA,443,333,0,0,Player,
dauerri01,1991,BBWAA,443,333,0,0,Player,
gamblos01,1991,BBWAA,443,333,0,0,Player,
gurala01,1991,BBWAA,443,333,0,0,Player,
howear01,1991,BBWAA,443,333,0,0,Player,
kisonbr01,1991,BBWAA,443,333,0,0,Player,
rogerst01,1991,BBWAA,443,333,0,0,Player,
wathajo01,1991,BBWAA,443,333,0,0,Player,
zachrpa01,1991,BBWAA,443,333,0,0,Player,
zahnge01,1991,BBWAA,443,333,0,0,Player,
lazzeto01,1991,Veterans,,,,1,Player,
veeckbi99,1991,Veterans,,,,1,Pioneer/Executive,
seaveto01,1992,BBWAA,430,323,425,1,Player,
fingero01,1992,BBWAA,430,323,349,1,Player,
cepedor01,1992,BBWAA,430,323,246,0,Player,
perezto01,1992,BBWAA,430,323,215,0,Player,
mazerbi01,1992,BBWAA,430,323,182,0,Player,
olivato01,1992,BBWAA,430,323,175,0,Player,
santoro01,1992,BBWAA,430,323,136,0,Player,
kaatji01,1992,BBWAA,430,323,114,0,Player,
willsma01,1992,BBWAA,430,323,110,0,Player,
boyerke01,1992,BBWAA,430,323,71,0,Player,
allendi01,1992,BBWAA,430,323,69,0,Player,
minosmi01,1992,BBWAA,430,323,69,0,Player,
torrejo01,1992,BBWAA,430,323,62,0,Player,
tiantlu01,1992,BBWAA,430,323,50,0,Player,
lolicmi01,1992,BBWAA,430,323,45,0,Player,
floodcu01,1992,BBWAA,430,323,42,0,Player,
rosepe01,1992,BBWAA,430,323,41,0,Player,
bondsbo01,1992,BBWAA,430,323,40,0,Player,
pinsova01,1992,BBWAA,430,323,36,0,Player,
munsoth01,1992,BBWAA,430,323,32,0,Player,
staubru01,1992,BBWAA,430,323,26,0,Player,
fostege01,1992,BBWAA,430,323,24,0,Player,
bluevi01,1992,BBWAA,430,323,23,0,Player,
grichbo01,1992,BBWAA,430,323,11,0,Player,
bakerdu01,1992,BBWAA,430,323,4,0,Player,
kingmda01,1992,BBWAA,430,323,3,0,Player,
russebi01,1992,BBWAA,430,323,3,0,Player,
cedence01,1992,BBWAA,430,323,2,0,Player,
yeagest01,1992,BBWAA,430,323,2,0,Player,
harrato01,1992,BBWAA,430,323,1,0,Player,
leonade01,1992,BBWAA,430,323,1,0,Player,
dennyjo01,1992,BBWAA,430,323,0,0,Player,
forscke01,1992,BBWAA,430,323,0,0,Player,
maddoga01,1992,BBWAA,430,323,0,0,Player,
oglivbe01,1992,BBWAA,430,323,0,0,Player,
thomago01,1992,BBWAA,430,323,0,0,Player,
vuckope01,1992,BBWAA,430,323,0,0,Player,
mcgowbi99,1992,Veterans,,,,1,Umpire,
newhoha01,1992,Veterans,,,,1,Player,
jacksre01,1993,BBWAA,423,318,396,1,Player,
niekrph01,1993,BBWAA,423,318,278,0,Player,
cepedor01,1993,BBWAA,423,318,252,0,Player,
perezto01,1993,BBWAA,423,318,233,0,Player,
garvest01,1993,BBWAA,423,318,176,0,Player,
olivato01,1993,BBWAA,423,318,157,0,Player,
santoro01,1993,BBWAA,423,318,155,0,Player,
kaatji01,1993,BBWAA,423,318,125,0,Player,
allendi01,1993,BBWAA,423,318,70,0,Player,
boyerke01,1993,BBWAA,423,318,69,0,Player,
minosmi01,1993,BBWAA,423,318,67,0,Player,
torrejo01,1993,BBWAA,423,318,63,0,Player,
tiantlu01,1993,BBWAA,423,318,62,0,Player,
bondsbo01,1993,BBWAA,423,318,45,0,Player,
lolicmi01,1993,BBWAA,423,318,43,0,Player,
munsoth01,1993,BBWAA,423,318,40,0,Player,
pinsova01,1993,BBWAA,423,318,38,0,Player,
bluevi01,1993,BBWAA,423,318,37,0,Player,
floodcu01,1993,BBWAA,423,318,36,0,Player,
staubru01,1993,BBWAA,423,318,32,0,Player,
fostege01,1993,BBWAA,423,318,29,0,Player,
madlobi01,1993,BBWAA,423,318,19,0,Player,
rosepe01,1993,BBWAA,423,318,14,0,Player,
ceyro01,1993,BBWAA,423,318,8,0,Player,
decindo01,1993,BBWAA,423,318,2,0,Player,
lopesda01,1993,BBWAA,423,318,2,0,Player,
thornan01,1993,BBWAA,423,318,2,0,Player,
campbbi02,1993,BBWAA,423,318,1,0,Player,
burleri01,1993,BBWAA,423,318,0,0,Player,
coopece01,1993,BBWAA,423,318,0,0,Player,
matthga01,1993,BBWAA,423,318,0,0,Player,
mcraeha01,1993,BBWAA,423,318,0,0,Player,
porteda02,1993,BBWAA,423,318,0,0,Player,
carltst01,1994,BBWAA,456,342,436,1,Player,
cepedor01,1994,BBWAA,456,342,335,0,Player,
niekrph01,1994,BBWAA,456,342,273,0,Player,
perezto01,1994,BBWAA,456,342,263,0,Player,
suttodo01,1994,BBWAA,456,342,259,0,Player,
garvest01,1994,BBWAA,456,342,166,0,Player,
olivato01,1994,BBWAA,456,342,158,0,Player,
santoro01,1994,BBWAA,456,342,150,0,Player,
suttebr01,1994,BBWAA,456,342,109,0,Player,
kaatji01,1994,BBWAA,456,342,98,0,Player,
allendi01,1994,BBWAA,456,342,66,0,Player,
boyerke01,1994,BBWAA,456,342,54,0,Player,
torrejo01,1994,BBWAA,456,342,53,0,Player,
pinsova01,1994,BBWAA,456,342,46,0,Player,
minosmi01,1994,BBWAA,456,342,45,0,Player,
tiantlu01,1994,BBWAA,456,342,42,0,Player,
floodcu01,1994,BBWAA,456,342,39,0,Player,
nettlgr01,1994,BBWAA,456,342,38,0,Player,
bondsbo01,1994,BBWAA,456,342,37,0,Player,
staubru01,1994,BBWAA,456,342,36,0,Player,
conceda01,1994,BBWAA,456,342,31,0,Player,
munsoth01,1994,BBWAA,456,342,31,0,Player,
guidrro01,1994,BBWAA,456,342,24,0,Player,
lolicmi01,1994,BBWAA,456,342,23,0,Player,
rosepe01,1994,BBWAA,456,342,19,0,Player,
simmote01,1994,BBWAA,456,342,17,0,Player,
fostege01,1994,BBWAA,456,342,16,0,Player,
bluevi01,1994,BBWAA,456,342,14,0,Player,
baylodo01,1994,BBWAA,456,342,12,0,Player,
niekrjo01,1994,BBWAA,456,342,6,0,Player,
cruzjo01,1994,BBWAA,456,342,2,0,Player,
garneph01,1994,BBWAA,456,342,2,0,Player,
parrila01,1994,BBWAA,456,342,2,0,Player,
knighra01,1994,BBWAA,456,342,1,0,Player,
chambch01,1994,BBWAA,456,342,0,0,Player,
hendrge01,1994,BBWAA,456,342,0,0,Player,
hornebo01,1994,BBWAA,456,342,0,0,Player,
mcgresc01,1994,BBWAA,456,342,0,0,Player,
sotoma01,1994,BBWAA,456,342,0,0,Player,
durocle01,1994,Veterans,,,,1,Manager,
rizzuph01,1994,Veterans,,,,1,Player,
schmimi01,1995,BBWAA,460,345,444,1,Player,
niekrph01,1995,BBWAA,460,345,286,0,Player,
suttodo01,1995,BBWAA,460,345,264,0,Player,
perezto01,1995,BBWAA,460,345,259,0,Player,
garvest01,1995,BBWAA,460,345,196,0,Player,
olivato01,1995,BBWAA,460,345,149,0,Player,
santoro01,1995,BBWAA,460,345,139,0,Player,
riceji01,1995,BBWAA,460,345,137,0,Player,
suttebr01,1995,BBWAA,460,345,137,0,Player,
kaatji01,1995,BBWAA,460,345,100,0,Player,
johnto01,1995,BBWAA,460,345,98,0,Player,
allendi01,1995,BBWAA,460,345,72,0,Player,
minosmi01,1995,BBWAA,460,345,66,0,Player,
floodcu01,1995,BBWAA,460,345,59,0,Player,
torrejo01,1995,BBWAA,460,345,50,0,Player,
tiantlu01,1995,BBWAA,460,345,45,0,Player,
conceda01,1995,BBWAA,460,345,43,0,Player,
bondsbo01,1995,BBWAA,460,345,35,0,Player,
pinsova01,1995,BBWAA,460,345,32,0,Player,
munsoth01,1995,BBWAA,460,345,30,0,Player,
nettlgr01,1995,BBWAA,460,345,28,0,Player,
bluevi01,1995,BBWAA,460,345,26,0,Player,
lolicmi01,1995,BBWAA,460,345,26,0,Player,
guidrro01,1995,BBWAA,460,345,25,0,Player,
staubru01,1995,BBWAA,460,345,23,0,Player,
fostege01,1995,BBWAA,460,345,19,0,Player,
baylodo01,1995,BBWAA,460,345,12,0,Player,
bellbu01,1995,BBWAA,460,345,8,0,Player,
evansda01,1995,BBWAA,460,345,8,0,Player,
tekulke01,1995,BBWAA,460,345,6,0,Player,
forscbo01,1995,BBWAA,460,345,2,0,Player,
hernawi01,1995,BBWAA,460,345,2,0,Player,
krukomi01,1995,BBWAA,460,345,1,0,Player,
speiech01,1995,BBWAA,460,345,1,0,Player,
sundbji01,1995,BBWAA,460,345,1,0,Player,
alexado01,1995,BBWAA,460,345,0,0,Player,
grossgr01,1995,BBWAA,460,345,0,0,Player,
rhoderi01,1995,BBWAA,460,345,0,0,Player,
trillma01,1995,BBWAA,460,345,0,0,Player,
ashburi01,1995,Veterans,,,,1,Player,
dayle99,1995,Veterans,,,,1,Player,
hulbewi99,1995,Veterans,,,,1,Pioneer/Executive,
willivi01,1995,Veterans,,,,1,Player,
niekrph01,1996,BBWAA,470,353,321,0,Player,
perezto01,1996,BBWAA,470,353,309,0,Player,
suttodo01,1996,BBWAA,470,353,300,0,Player,
garvest01,1996,BBWAA,470,353,175,0,Player,
santoro01,1996,BBWAA,470,353,174,0,Player,
